X1,Y,YC,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,MU0,MU1,S1,GT
0,177.5,1,2015,8,47,2,1,3,16,77.5,277.5,0,200.0
1,157.6666717529297,0,2010,4,35,1,1,4,7,57.66667175292969,257.6666717529297,1,200.0
0,157.6666717529297,0,2005,1,42,2,3,3,9,57.66667175292969,257.6666717529297,1,200.0
1,320.0,1,2015,8,50,1,2,5,6,220.0,420.0,1,200.0
1,60.0,0,2010,8,26,1,1,4,18,-40.0,160.0,1,200.0
0,153.1999969482422,0,2020,8,69,1,2,3,11,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2005,8,29,1,2,5,16,57.66667175292969,257.6666717529297,1,200.0
0,320.0,1,2020,1,47,1,2,3,19,220.0,420.0,1,200.0
1,157.6666717529297,0,2015,7,29,1,1,5,17,57.66667175292969,257.6666717529297,1,200.0
0,526.6666870117188,1,2005,8,35,1,2,3,7,426.6666870117188,626.6666870117188,1,200.0
1,251.25,1,2005,7,44,1,2,5,15,151.25,351.25,1,200.0
0,164.39999389648438,1,2005,1,59,1,2,3,12,64.39999389648438,264.3999938964844,1,200.0
1,157.6666717529297,0,2020,5,25,2,1,5,13,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2005,5,59,1,3,2,6,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2015,15,27,2,1,5,17,57.66667175292969,257.6666717529297,0,200.0
0,157.6666717529297,0,2005,8,41,1,2,3,6,57.66667175292969,257.6666717529297,0,200.0
0,191.0,1,2005,3,37,2,2,3,7,91.0,291.0,1,200.0
0,60.0,0,2000,1,31,1,2,3,7,-40.0,160.0,1,200.0
1,197.5,1,2020,8,40,2,3,5,1,97.5,297.5,1,200.0
0,191.0,1,2005,5,35,1,2,3,7,91.0,291.0,1,200.0
1,145.75,0,2020,8,43,1,2,5,13,45.75,245.75,1,200.0
0,191.0,1,2000,1,43,1,2,2,15,91.0,291.0,0,200.0
1,300.75,1,2015,4,39,1,2,4,6,200.75,400.75,1,200.0
0,287.20001220703125,1,2020,8,56,1,2,3,3,187.20001220703125,387.2000122070313,1,200.0
1,60.0,0,2005,1,26,1,1,5,14,-40.0,160.0,1,200.0
0,526.6666870117188,1,2000,14,44,2,2,2,7,426.6666870117188,626.6666870117188,1,200.0
1,197.5,1,2015,14,38,1,2,4,9,97.5,297.5,1,200.0
1,145.75,0,2015,8,41,2,2,5,17,45.75,245.75,1,200.0
1,176.6666717529297,1,2000,13,36,1,2,4,3,76.66667175292969,276.6666717529297,1,200.0
0,153.1999969482422,0,2010,8,58,2,2,3,14,53.19999694824219,253.1999969482422,1,200.0
1,197.5,1,2015,10,39,1,1,4,3,97.5,297.5,0,200.0
0,157.6666717529297,0,2005,3,43,1,2,3,15,57.66667175292969,257.6666717529297,0,200.0
1,317.5,1,2020,8,42,1,2,5,8,217.5,417.5,0,200.0
0,355.0,1,2005,5,49,2,2,2,9,255.0,455.0,1,200.0
1,251.25,1,2015,4,40,1,2,5,15,151.25,351.25,1,200.0
0,177.5,1,2005,8,53,2,2,3,9,77.5,277.5,1,200.0
1,157.6666717529297,0,2020,1,28,2,1,5,13,57.66667175292969,257.6666717529297,1,200.0
0,197.5,1,2015,8,39,2,2,3,3,97.5,297.5,0,200.0
1,191.0,1,2000,1,40,1,2,5,6,91.0,291.0,1,200.0
0,177.5,1,2005,15,50,1,2,3,3,77.5,277.5,1,200.0
0,145.75,0,2015,14,42,2,2,3,14,45.75,245.75,0,200.0
1,60.0,0,2005,9,26,2,1,5,16,-40.0,160.0,1,200.0
1,60.0,0,2000,1,29,1,1,5,3,-40.0,160.0,1,200.0
1,257.0,1,2015,1,51,2,1,5,19,157.0,357.0,1,200.0
1,465.0,1,2020,8,50,1,2,5,10,365.0,565.0,1,200.0
0,60.0,0,2000,14,34,2,2,3,3,-40.0,160.0,1,200.0
0,251.25,1,2015,2,41,1,2,3,19,151.25,351.25,0,200.0
1,283.75,1,2010,1,50,1,2,5,15,183.75,383.75,1,200.0
0,80.0,0,2010,13,16,2,1,3,14,-20.0,180.0,1,200.0
0,153.1999969482422,0,2005,8,59,1,2,3,8,53.19999694824219,253.1999969482422,0,200.0
1,134.3333282470703,0,2010,1,28,2,1,5,7,34.33332824707031,234.3333282470703,1,200.0
0,330.0,1,2005,1,32,2,2,3,3,230.0,430.0,1,200.0
1,157.6666717529297,0,2010,8,37,2,2,4,18,57.66667175292969,257.6666717529297,1,200.0
1,60.0,0,2010,1,23,2,1,4,17,-40.0,160.0,1,200.0
0,220.0,1,2000,10,27,1,1,3,19,120.0,320.0,1,200.0
0,283.75,1,2020,4,46,2,3,3,14,183.75,383.75,0,200.0
1,197.5,1,2015,8,42,1,2,5,3,97.5,297.5,0,200.0
1,191.0,1,2000,3,37,1,2,4,3,91.0,291.0,1,200.0
1,300.75,1,2015,1,39,2,2,5,11,200.75,400.75,1,200.0
0,177.5,1,2010,14,51,2,2,3,4,77.5,277.5,0,200.0
1,157.6666717529297,0,2020,7,32,1,1,4,3,57.66667175292969,257.6666717529297,1,200.0
0,191.0,1,2000,1,45,1,2,3,8,91.0,291.0,1,200.0
0,60.0,0,2005,11,25,2,2,3,3,-40.0,160.0,1,200.0
0,153.1999969482422,0,2005,14,57,1,2,3,14,53.19999694824219,253.1999969482422,0,200.0
0,80.0,0,2000,15,21,1,1,3,19,-20.0,180.0,1,200.0
1,157.6666717529297,0,2015,8,30,1,1,5,3,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2020,7,63,1,2,3,3,53.19999694824219,253.1999969482422,0,200.0
1,157.6666717529297,0,2010,8,30,1,2,5,6,57.66667175292969,257.6666717529297,1,200.0
0,176.6666717529297,1,2000,8,37,1,2,3,3,76.66667175292969,276.6666717529297,1,200.0
1,250.0,1,2005,8,31,1,2,5,3,150.0,350.0,1,200.0
0,80.0,0,2000,10,23,2,1,3,16,-20.0,180.0,0,200.0
1,60.0,0,2005,3,22,1,1,5,14,-40.0,160.0,1,200.0
0,157.6666717529297,0,2020,4,35,2,1,3,3,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2020,8,30,2,1,5,16,57.66667175292969,257.6666717529297,0,200.0
1,177.5,1,2015,8,44,2,3,5,9,77.5,277.5,1,200.0
1,153.1999969482422,0,2020,1,66,1,2,5,19,53.19999694824219,253.1999969482422,0,200.0
0,210.0,1,2010,15,22,1,1,3,3,110.0,310.0,1,200.0
0,215.0,1,2005,3,19,1,1,3,3,115.0,315.0,1,200.0
1,60.0,0,2000,1,31,2,1,5,11,-40.0,160.0,1,200.0
1,145.75,0,2020,10,44,2,2,5,16,45.75,245.75,1,200.0
1,157.6666717529297,0,2020,9,27,1,1,5,15,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2005,8,37,1,2,5,8,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2015,8,32,1,2,4,18,57.66667175292969,257.6666717529297,0,200.0
0,153.1999969482422,0,2015,5,73,2,3,1,14,53.19999694824219,253.1999969482422,1,200.0
1,117.0,0,2015,11,55,1,2,5,11,17.0,217.0,1,200.0
0,164.39999389648438,1,2005,1,58,2,3,2,19,64.39999389648438,264.3999938964844,0,200.0
1,220.0,1,2000,8,24,1,1,5,15,120.0,320.0,1,200.0
1,157.6666717529297,0,2010,1,38,1,1,5,18,57.66667175292969,257.6666717529297,1,200.0
0,80.0,0,2000,2,17,1,1,2,7,-20.0,180.0,1,200.0
0,257.0,1,2015,10,51,2,3,3,18,157.0,357.0,1,200.0
1,250.0,1,2005,6,31,1,2,5,6,150.0,350.0,1,200.0
1,157.6666717529297,0,2015,1,32,1,2,4,19,57.66667175292969,257.6666717529297,0,200.0
1,60.0,0,2015,4,24,2,1,5,16,-40.0,160.0,1,200.0
1,157.6666717529297,0,2010,11,31,2,2,4,3,57.66667175292969,257.6666717529297,1,200.0
1,182.5,1,2020,5,24,1,1,5,18,82.5,282.5,1,200.0
1,101.25,0,2015,8,41,1,2,5,19,1.25,201.25,0,200.0
0,153.1999969482422,0,2015,8,58,2,2,2,9,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2010,8,29,1,1,4,3,57.66667175292969,257.6666717529297,1,200.0
0,300.75,1,2015,4,38,1,1,3,7,200.75,400.75,0,200.0
1,191.0,1,2000,7,48,1,2,5,6,91.0,291.0,0,200.0
0,153.1999969482422,0,2020,4,58,1,2,2,6,53.19999694824219,253.1999969482422,0,200.0
1,60.0,0,2010,1,20,2,1,5,9,-40.0,160.0,1,200.0
0,164.0,1,2015,1,56,1,2,2,8,64.0,264.0,1,200.0
1,145.75,0,2010,8,44,1,2,5,15,45.75,245.75,1,200.0
1,191.0,1,2000,2,39,1,2,5,10,91.0,291.0,0,200.0
1,117.8000030517578,0,2020,8,52,1,2,5,13,17.8000030517578,217.8000030517578,1,200.0
1,157.6666717529297,0,2005,10,31,2,2,5,15,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2010,5,61,1,2,3,3,53.19999694824219,253.1999969482422,1,200.0
0,191.0,1,2000,10,45,1,2,2,1,91.0,291.0,1,200.0
1,157.6666717529297,0,2015,14,26,1,2,4,3,57.66667175292969,257.6666717529297,1,200.0
1,177.5,1,2015,8,48,1,2,5,11,77.5,277.5,1,200.0
0,191.0,1,2000,8,44,1,2,2,3,91.0,291.0,1,200.0
1,80.0,0,2000,2,22,2,1,4,10,-20.0,180.0,1,200.0
1,60.0,0,2005,1,24,2,1,5,18,-40.0,160.0,0,200.0
0,157.6666717529297,0,2020,2,26,1,1,3,9,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2010,1,33,1,2,5,18,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2020,8,66,1,2,3,7,53.19999694824219,253.1999969482422,1,200.0
1,283.75,1,2010,1,48,2,2,5,16,183.75,383.75,1,200.0
1,157.6666717529297,0,2010,14,38,2,2,5,17,57.66667175292969,257.6666717529297,0,200.0
0,191.0,1,2000,3,40,1,3,3,7,91.0,291.0,1,200.0
0,157.6666717529297,0,2020,9,32,2,2,3,6,57.66667175292969,257.6666717529297,1,200.0
1,177.5,1,2005,15,48,1,2,5,14,77.5,277.5,0,200.0
1,257.0,1,2015,3,53,1,2,5,16,157.0,357.0,1,200.0
0,157.6666717529297,0,2010,15,39,1,2,2,19,57.66667175292969,257.6666717529297,1,200.0
0,157.6666717529297,0,2010,8,37,1,2,3,3,57.66667175292969,257.6666717529297,1,200.0
0,157.6666717529297,0,2010,9,37,1,2,3,2,57.66667175292969,257.6666717529297,1,200.0
1,251.25,1,2015,1,42,1,1,5,11,151.25,351.25,1,200.0
0,250.0,1,2010,5,30,1,2,3,6,150.0,350.0,0,200.0
1,250.0,1,2005,5,29,1,1,5,7,150.0,350.0,1,200.0
0,177.5,1,2020,13,44,1,2,3,9,77.5,277.5,1,200.0
0,157.6666717529297,0,2015,8,33,2,2,3,3,57.66667175292969,257.6666717529297,1,200.0
1,153.1999969482422,0,2010,8,66,1,2,5,13,53.19999694824219,253.1999969482422,1,200.0
0,157.6666717529297,0,2015,14,36,2,2,3,12,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2015,5,77,1,2,2,15,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2020,1,26,2,1,4,9,57.66667175292969,257.6666717529297,1,200.0
0,220.0,1,2000,7,23,2,1,3,11,120.0,320.0,0,200.0
1,157.6666717529297,0,2015,15,32,1,1,5,16,57.66667175292969,257.6666717529297,1,200.0
1,60.0,0,2005,1,25,1,1,5,14,-40.0,160.0,0,200.0
0,157.6666717529297,0,2005,12,43,2,2,3,7,57.66667175292969,257.6666717529297,1,200.0
0,191.0,1,2005,1,38,2,2,3,3,91.0,291.0,1,200.0
0,164.39999389648438,1,2015,1,60,2,2,3,7,64.39999389648438,264.3999938964844,1,200.0
0,177.5,1,2015,12,47,2,3,2,3,77.5,277.5,1,200.0
1,60.0,0,2010,3,24,2,1,4,6,-40.0,160.0,1,200.0
1,157.6666717529297,0,2020,15,29,2,1,5,17,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2020,3,25,2,1,5,17,57.66667175292969,257.6666717529297,1,200.0
1,317.5,1,2015,16,40,1,1,5,14,217.5,417.5,0,200.0
1,177.5,1,2015,8,47,2,2,5,16,77.5,277.5,1,200.0
0,355.0,1,2005,4,51,2,3,2,6,255.0,455.0,1,200.0
0,157.6666717529297,0,2005,2,43,2,2,3,18,57.66667175292969,257.6666717529297,0,200.0
0,283.75,1,2010,3,50,2,2,3,3,183.75,383.75,1,200.0
1,157.6666717529297,0,2020,8,34,1,1,5,13,57.66667175292969,257.6666717529297,0,200.0
0,117.0,0,2020,12,54,1,1,3,10,17.0,217.0,1,200.0
1,60.0,0,2000,1,27,2,1,5,3,-40.0,160.0,1,200.0
0,191.0,1,2000,1,46,1,2,2,15,91.0,291.0,1,200.0
1,157.6666717529297,0,2015,9,34,1,2,5,15,57.66667175292969,257.6666717529297,1,200.0
0,157.6666717529297,0,2020,14,33,2,1,3,7,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2015,12,65,1,2,2,8,53.19999694824219,253.1999969482422,1,200.0
0,191.0,1,2000,1,50,1,2,2,6,91.0,291.0,1,200.0
1,251.25,1,2020,1,39,1,1,5,17,151.25,351.25,1,200.0
0,355.0,1,2005,7,48,1,2,3,3,255.0,455.0,1,200.0
1,157.6666717529297,0,2010,8,29,1,1,4,3,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2005,1,42,2,2,5,17,57.66667175292969,257.6666717529297,1,200.0
0,283.75,1,2015,1,45,2,3,3,17,183.75,383.75,1,200.0
0,90.0,0,2000,14,24,1,1,3,14,-10.0,190.0,1,200.0
0,153.1999969482422,0,2005,9,60,1,2,3,6,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2020,8,33,1,1,4,13,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2005,12,58,2,3,3,14,53.19999694824219,253.1999969482422,0,200.0
0,157.6666717529297,0,2010,1,31,2,1,3,16,57.66667175292969,257.6666717529297,1,200.0
1,60.0,0,2010,1,22,1,1,4,18,-40.0,160.0,0,200.0
0,153.1999969482422,0,2020,3,71,2,2,1,12,53.19999694824219,253.1999969482422,1,200.0
0,60.0,0,2005,11,27,1,1,3,7,-40.0,160.0,1,200.0
0,153.1999969482422,0,2010,15,70,1,2,2,7,53.19999694824219,253.1999969482422,1,200.0
1,60.0,0,2005,9,28,1,1,5,8,-40.0,160.0,1,200.0
0,157.6666717529297,0,2005,8,41,2,2,2,3,57.66667175292969,257.6666717529297,0,200.0
1,153.1999969482422,0,2010,8,61,1,2,5,16,53.19999694824219,253.1999969482422,0,200.0
0,153.1999969482422,0,2020,14,60,2,3,3,17,53.19999694824219,253.1999969482422,0,200.0
1,157.6666717529297,0,2010,8,35,1,1,5,3,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2020,11,63,1,2,3,3,53.19999694824219,253.1999969482422,1,200.0
1,153.1999969482422,0,2015,8,60,2,2,4,17,53.19999694824219,253.1999969482422,1,200.0
0,177.5,1,2010,8,45,2,2,3,3,77.5,277.5,1,200.0
1,60.0,0,2000,1,25,2,1,4,9,-40.0,160.0,1,200.0
1,157.6666717529297,0,2010,1,36,1,2,4,7,57.66667175292969,257.6666717529297,1,200.0
0,117.0,0,2015,12,54,2,2,2,9,17.0,217.0,0,200.0
0,320.0,1,2015,8,50,2,2,3,11,220.0,420.0,1,200.0
1,251.25,1,2015,2,41,1,2,5,19,151.25,351.25,1,200.0
0,283.75,1,2010,1,49,2,3,3,3,183.75,383.75,1,200.0
1,157.6666717529297,0,2020,2,31,1,1,5,16,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2005,8,35,2,2,5,16,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2020,3,30,1,2,4,3,57.66667175292969,257.6666717529297,1,200.0
0,283.75,1,2010,5,47,2,2,3,15,183.75,383.75,1,200.0
1,153.1999969482422,0,2010,8,71,2,2,4,7,53.19999694824219,253.1999969482422,0,200.0
1,157.6666717529297,0,2020,8,29,2,1,5,9,57.66667175292969,257.6666717529297,1,200.0
1,257.0,1,2015,8,55,1,2,5,16,157.0,357.0,1,200.0
1,60.0,0,2005,8,23,2,1,5,17,-40.0,160.0,1,200.0
0,157.6666717529297,0,2010,8,39,1,1,2,3,57.66667175292969,257.6666717529297,1,200.0
1,60.0,0,2005,8,24,1,1,5,3,-40.0,160.0,1,200.0
0,197.5,1,2010,8,40,2,2,3,7,97.5,297.5,0,200.0
1,60.0,0,2005,7,26,1,1,5,8,-40.0,160.0,0,200.0
0,117.0,0,2015,15,55,1,2,3,19,17.0,217.0,0,200.0
0,157.6666717529297,0,2020,11,32,2,2,3,3,57.66667175292969,257.6666717529297,0,200.0
0,153.1999969482422,0,2010,8,59,1,3,3,14,53.19999694824219,253.1999969482422,1,200.0
0,118.75,0,2005,1,48,2,2,3,3,18.75,218.75,0,200.0
0,164.39999389648438,1,2010,1,59,2,2,2,9,64.39999389648438,264.3999938964844,1,200.0
1,157.6666717529297,0,2010,6,39,1,2,5,18,57.66667175292969,257.6666717529297,1,200.0
1,424.3999938964844,1,2020,8,52,1,2,5,3,324.3999938964844,524.3999938964844,1,200.0
1,317.5,1,2010,14,41,2,2,4,11,217.5,417.5,1,200.0
1,164.0,1,2015,1,57,1,2,4,8,64.0,264.0,1,200.0
0,164.39999389648438,1,2020,5,57,2,3,3,7,64.39999389648438,264.3999938964844,1,200.0
1,157.6666717529297,0,2005,15,32,1,1,5,15,57.66667175292969,257.6666717529297,1,200.0
0,526.6666870117188,1,2000,10,47,1,2,3,15,426.6666870117188,626.6666870117188,1,200.0
1,157.6666717529297,0,2020,1,32,2,1,5,16,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2015,11,27,1,1,5,7,57.66667175292969,257.6666717529297,1,200.0
0,320.0,1,2020,10,48,2,2,3,7,220.0,420.0,1,200.0
0,60.0,0,2000,8,27,1,1,3,7,-40.0,160.0,0,200.0
0,117.0,0,2015,13,52,2,1,3,18,17.0,217.0,0,200.0
1,251.25,1,2015,1,40,2,2,5,15,151.25,351.25,1,200.0
1,157.6666717529297,0,2010,8,29,1,2,4,15,57.66667175292969,257.6666717529297,1,200.0
0,118.75,0,2015,2,42,1,2,3,3,18.75,218.75,1,200.0
0,110.0,0,2010,3,48,1,3,3,19,10.0,210.0,1,200.0
0,164.39999389648438,1,2020,8,56,2,3,3,7,64.39999389648438,264.3999938964844,1,200.0
1,424.3999938964844,1,2020,5,52,2,2,4,3,324.3999938964844,524.3999938964844,1,200.0
0,287.20001220703125,1,2015,10,54,1,2,3,6,187.20001220703125,387.2000122070313,0,200.0
1,176.6666717529297,1,2005,7,34,1,2,5,3,76.66667175292969,276.6666717529297,1,200.0
1,320.0,1,2015,5,50,1,2,5,7,220.0,420.0,1,200.0
1,157.6666717529297,0,2005,8,37,2,2,5,17,57.66667175292969,257.6666717529297,1,200.0
0,191.0,1,2000,5,48,2,2,2,3,91.0,291.0,1,200.0
1,157.6666717529297,0,2015,1,31,1,1,5,4,57.66667175292969,257.6666717529297,1,200.0
1,117.0,0,2015,15,53,1,2,5,7,17.0,217.0,1,200.0
0,191.0,1,2005,8,35,1,1,3,7,91.0,291.0,1,200.0
1,157.6666717529297,0,2015,1,32,2,1,5,11,57.66667175292969,257.6666717529297,1,200.0
0,177.5,1,2020,8,45,1,2,3,3,77.5,277.5,0,200.0
0,424.3999938964844,1,2020,2,50,1,1,3,1,324.3999938964844,524.3999938964844,1,200.0
1,283.75,1,2015,1,47,2,2,5,16,183.75,383.75,1,200.0
0,157.6666717529297,0,2005,13,40,2,2,3,7,57.66667175292969,257.6666717529297,0,200.0
0,191.0,1,2000,2,38,1,2,3,6,91.0,291.0,0,200.0
0,465.0,1,2020,8,49,2,1,3,9,365.0,565.0,1,200.0
0,424.3999938964844,1,2020,1,55,1,1,3,3,324.3999938964844,524.3999938964844,1,200.0
0,145.75,0,2005,14,46,1,2,3,15,45.75,245.75,1,200.0
0,60.0,0,2000,8,32,2,2,3,6,-40.0,160.0,1,200.0
0,157.6666717529297,0,2010,7,32,1,2,3,3,57.66667175292969,257.6666717529297,1,200.0
1,283.75,1,2020,1,46,2,2,5,16,183.75,383.75,1,200.0
1,157.6666717529297,0,2015,2,26,2,1,4,11,57.66667175292969,257.6666717529297,0,200.0
1,197.5,1,2015,11,42,1,2,5,3,97.5,297.5,1,200.0
0,153.1999969482422,0,2020,1,72,1,2,2,14,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2015,12,37,1,2,4,9,57.66667175292969,257.6666717529297,1,200.0
0,157.6666717529297,0,2010,8,30,1,1,3,7,57.66667175292969,257.6666717529297,0,200.0
1,157.6666717529297,0,2010,1,39,1,3,5,11,57.66667175292969,257.6666717529297,1,200.0
1,117.0,0,2020,14,59,1,2,5,15,17.0,217.0,0,200.0
0,197.5,1,2010,6,42,1,2,3,3,97.5,297.5,1,200.0
1,117.0,0,2010,14,51,1,2,5,19,17.0,217.0,1,200.0
0,287.20001220703125,1,2015,8,55,1,2,3,7,187.20001220703125,387.2000122070313,1,200.0
1,253.3333282470703,1,2000,12,35,1,2,5,16,153.3333282470703,353.3333282470703,1,200.0
0,153.1999969482422,0,2020,4,60,1,2,2,7,53.19999694824219,253.1999969482422,1,200.0
1,60.0,0,2000,15,31,1,2,5,3,-40.0,160.0,1,200.0
1,224.0,1,2020,3,51,1,2,4,15,124.0,324.0,1,200.0
1,157.6666717529297,0,2015,2,33,2,1,5,17,57.66667175292969,257.6666717529297,1,200.0
1,60.0,0,2005,5,25,2,1,5,17,-40.0,160.0,0,200.0
0,251.25,1,2015,1,42,2,2,3,14,151.25,351.25,1,200.0
1,60.0,0,2010,11,22,2,1,4,9,-40.0,160.0,1,200.0
1,157.6666717529297,0,2005,14,39,1,1,5,3,57.66667175292969,257.6666717529297,1,200.0
1,320.0,1,2020,8,50,1,2,5,6,220.0,420.0,1,200.0
1,250.0,1,2005,12,30,1,1,5,3,150.0,350.0,1,200.0
0,117.0,0,2020,14,55,1,2,3,14,17.0,217.0,1,200.0
1,157.6666717529297,0,2015,1,30,1,2,5,8,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2015,14,32,1,2,5,16,57.66667175292969,257.6666717529297,0,200.0
1,80.0,0,2000,1,21,2,1,5,7,-20.0,180.0,1,200.0
0,526.6666870117188,1,2000,10,43,1,2,3,14,426.6666870117188,626.6666870117188,1,200.0
0,153.1999969482422,0,2020,11,58,1,2,3,6,53.19999694824219,253.1999969482422,1,200.0
0,153.1999969482422,0,2000,8,62,1,2,3,8,53.19999694824219,253.1999969482422,0,200.0
1,60.0,0,2005,11,28,1,1,5,3,-40.0,160.0,0,200.0
1,157.6666717529297,0,2020,1,31,2,1,5,10,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2015,1,30,2,1,5,14,57.66667175292969,257.6666717529297,1,200.0
0,177.5,1,2010,7,49,1,2,3,3,77.5,277.5,1,200.0
1,300.75,1,2015,3,38,2,2,4,7,200.75,400.75,1,200.0
0,166.8000030517578,1,2010,2,53,1,3,3,8,66.80000305175781,266.8000030517578,1,200.0
1,300.75,1,2015,3,41,1,1,5,7,200.75,400.75,0,200.0
1,157.6666717529297,0,2010,8,32,1,1,5,16,57.66667175292969,257.6666717529297,0,200.0
0,424.3999938964844,1,2015,5,58,1,2,2,3,324.3999938964844,524.3999938964844,0,200.0
1,157.6666717529297,0,2015,7,37,2,1,4,16,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2005,8,32,1,3,5,15,57.66667175292969,257.6666717529297,1,200.0
1,164.39999389648438,1,2010,1,57,2,2,5,16,64.39999389648438,264.3999938964844,1,200.0
1,317.5,1,2020,16,41,1,2,5,13,217.5,417.5,1,200.0
0,153.1999969482422,0,2010,13,61,2,3,2,1,53.19999694824219,253.1999969482422,0,200.0
0,176.6666717529297,1,2000,15,38,1,2,3,3,76.66667175292969,276.6666717529297,1,200.0
1,283.75,1,2010,1,50,1,2,5,8,183.75,383.75,1,200.0
0,191.0,1,2005,1,42,1,2,3,3,91.0,291.0,1,200.0
1,317.0,1,2005,1,46,1,2,5,6,217.0,417.0,1,200.0
1,145.75,0,2015,9,44,1,2,4,18,45.75,245.75,1,200.0
1,157.6666717529297,0,2005,8,39,2,2,5,16,57.66667175292969,257.6666717529297,1,200.0
1,205.3333282470703,1,2000,12,35,1,2,5,12,105.33332824707033,305.3333282470703,1,200.0
1,157.6666717529297,0,2010,5,39,1,2,5,16,57.66667175292969,257.6666717529297,1,200.0
1,60.0,0,2005,8,27,2,2,5,7,-40.0,160.0,1,200.0
1,153.1999969482422,0,2010,9,55,2,2,4,17,53.19999694824219,253.1999969482422,1,200.0
0,245.5,1,2000,2,55,1,2,2,4,145.5,345.5,0,200.0
1,157.6666717529297,0,2010,1,39,1,1,5,13,57.66667175292969,257.6666717529297,1,200.0
0,157.6666717529297,0,2010,13,39,1,2,3,3,57.66667175292969,257.6666717529297,1,200.0
